0.0949,-1.56
-0.405,-1.25
-1.55,0.695
-0.818,0.654
-0.839,0.111
-0.389,-1.32
-0.84,-1.05
0.866,1.14
1.09,-1.37
-1.51,-0.593
-1.35,-0.688
0.424,0.547
1.18,1.36
2.81,1.3
-0.415,0.256
-0.619,-0.748
-0.232,-0.364
-0.467,-0.945
-0.795,-1.43
-0.0685,0.931
-1.19,1.01
0.152,-0.964
0.123,-1.24
-0.696,-1.2
0.56,1.18
-1.5,-1.22
0.993,0.397
-0.0767,0.000168
0.545,-0.165
-0.616,0.413
0.876,-0.807
0.722,0.368
0.748,1.81
-1.53,0.658
-0.0723,-0.428
-0.68,1.68
1.34,-0.689
2.11,0.942
-1.31,0.175
0.781,0.911
-0.719,0.242
1.2,0.298
-0.129,-1.69
-0.509,-1.41
-0.341,1.55
-1.84,-0.284
-0.483,1.16
-0.932,-1.15
-0.0693,-1.3
0.769,0.855
0.415,-1.0
0.00425,1.61
0.833,-0.593
0.521,0.56
0.763,1.15
-0.866,-0.197
-0.491,-0.429
-0.811,-1.35
1.89,-0.243
1.16,-0.357
1.54,1.24
-0.784,-0.00647
-1.33,0.0398
1.12,0.422
0.973,0.653
-0.33,0.0829
-0.48,-0.913
0.484,-1.3
0.000519,0.282
0.498,-1.02
0.175,0.652
-0.534,1.15
1.01,1.21
0.584,0.679
0.524,-0.231
0.611,0.649
-1.53,0.679
-1.87,-1.0
-0.298,0.158
-0.685,0.989
0.974,-0.951
0.568,0.244
0.532,-0.0431
-1.33,0.719
0.0439,2.03
-0.0743,-1.38
-0.0163,-1.07
0.731,1.74
1.09,0.812
-1.83,0.601
-0.779,0.676
0.258,0.482
0.745,0.366
-1.55,-1.02
1.34,-0.0272
-0.572,1.16
-0.965,-0.978
0.275,-0.202
0.802,0.852
0.328,1.71
0.838,0.603
0.521,0.375
0.874,1.79
0.835,1.24
-0.264,-1.14
0.97,1.15
-1.77,-1.19
-0.325,0.388
-0.286,-0.571
-1.42,0.275
-0.528,0.953
-0.347,-0.556
-2.12,-0.575
-0.723,0.633
-1.01,-0.211
-0.218,2.09
-0.0895,1.65
-1.67,0.809
0.0176,0.0932
0.802,0.431
0.271,0.0595
0.261,0.214
1.09,0.6
0.632,1.74
-0.479,0.91
-1.33,1.08
1.44,-1.52
0.287,-0.517
1.79,-0.459
1.72,-0.471
1.15,-1.52
1.62,-0.0187
1.1,0.604
0.133,2.05
0.737,-0.183
-0.195,1.31
0.796,0.423
0.505,1.45
0.066,-1.23
-0.625,1.38
-0.492,0.124
1.35,-1.23
-0.937,-0.086
0.715,1.3
1.23,-0.615
-0.581,-0.182
0.912,2.1
0.44,1.16
0.933,1.21
0.533,1.76
-1.99,0.549
-0.872,0.663
0.412,-0.124
-1.61,-1.13
1.05,-0.655
2.32,1.3
-0.877,-1.08
0.915,1.15
1.03,0.766
0.939,-0.351
0.524,-0.648
1.79,-0.102
-0.127,-1.33
-0.636,-0.988
-0.899,-1.38
0.278,0.383
-0.672,-0.0414
1.37,-0.643
-1.5,0.282
-0.0529,-0.0168
0.839,-0.0819
-0.827,1.23
-1.42,-0.327
0.0966,-1.06
0.377,1.72
1.18,0.204
-1.04,-0.131
-0.12,-1.22
-1.32,1.1
-1.15,-0.545
-0.366,-1.52
-0.0337,-1.36
0.904,0.195
0.637,1.55
-0.256,-0.115
0.739,2.14
0.171,-0.502
-1.1,0.817
-0.907,0.416
-0.751,-1.37
0.571,-1.53
-0.0192,-1.03
0.336,0.611
-1.64,-1.91
0.334,1.04
1.33,1.63
1.03,-0.805
-1.82,0.904
-0.852,-0.298
1.7,0.157
0.75,1.92
-1.53,0.257
1.45,-1.25
1.91,1.37
1.41,0.607
-0.481,-0.904
-1.63,0.293
0.0941,1.44
-0.316,-1.36
2.23,0.895
-1.27,-0.673
-1.01,1.21
-0.234,-0.656
0.924,0.701
1.57,-0.114
0.785,0.173
0.408,0.0179
1.33,-0.0802
-0.871,-0.825
0.159,0.586
1.19,0.309
-0.155,-1.03
-1.21,-0.785
0.383,-0.987
0.851,1.46
-0.187,-0.267
0.617,-0.0096
0.728,0.752
-0.472,0.267
-1.26,-1.01
0.374,0.966
1.1,0.74
-1.13,1.01
-2.1,-0.604
0.247,-0.96
1.36,-0.425
0.22,-0.867
-0.135,0.0707
-1.55,-0.663
-0.0145,-1.15
0.14,-0.8
0.327,0.17
-2.28,-1.02
-1.77,-0.828
0.866,-0.807
-0.153,1.97
0.325,-0.0325
-0.235,0.352
-0.739,0.578
0.113,0.462
0.799,-0.834
0.287,1.45
1.71,1.39
0.565,1.56
0.541,1.41
-1.94,-1.61
0.0105,-1.26
1.02,-0.728
-0.722,1.19
2.06,1.12
-0.748,-0.034
0.689,-0.187
-0.58,1.34
0.829,-0.305
2.27,0.284
-0.623,-0.737
-1.05,0.966
0.202,-1.37
1.24,0.273
-0.129,-0.061
-0.716,-0.194
-1.62,-1.16
-0.503,1.35
0.308,0.117
-0.433,-1.13
-1.3,-1.08
-0.451,-1.34
0.667,-1.01
-0.901,-1.13
1.29,-0.151
1.04,0.0909
1.0,1.17
-0.999,1.2
-0.772,0.933
-0.968,-0.912
-1.71,-1.29
-1.92,-1.5
-0.0238,0.000407
1.26,-0.553
0.408,1.16
0.818,0.845
-0.89,-1.18
-1.7,0.869
-0.376,1.33
-0.519,-1.0
1.11,0.57
0.88,0.275
-0.57,0.502
-1.66,0.835
1.1,0.458
1.71,-0.945
1.18,1.42
-0.0744,-0.463
0.121,0.219
-0.239,-0.619
0.247,-1.28
-1.23,-0.806
-1.82,-0.847
-0.215,-1.01
0.416,1.86
0.941,1.16
1.97,1.41
-0.174,-0.478
-0.49,-1.45
-1.76,-0.903
-1.26,-0.457
-2.0,-0.0624
1.2,1.54
1.07,1.53
-0.791,-1.44
-1.61,-0.451
-0.285,1.98
-0.387,0.104
-0.384,-0.397
1.7,-0.489
1.27,0.496
1.4,0.855
0.629,-0.617
1.13,1.38
-0.519,-0.799
-0.744,-1.39
-1.41,-0.856
-1.48,0.944
0.535,1.4
-0.639,0.68
-0.946,1.02
1.16,-1.08
-0.783,0.931
0.841,-0.0776
-0.859,0.885
0.313,0.189
0.0968,-0.225
0.0643,-1.28
0.301,-0.928
-0.0508,-1.19
-0.595,1.09
1.39,1.52
1.24,-0.687
0.0479,-1.06
0.502,-0.536
0.905,-0.551
-1.19,-0.529
-0.791,-1.43
2.64,0.966
1.18,0.597
1.24,-1.33
-0.32,0.707
0.897,0.294
-1.02,-0.305
-1.19,0.814
-0.598,-1.38
-0.815,-0.682
0.482,-0.653
1.97,0.041
-0.752,-0.117
-1.11,0.439
0.854,-0.827
0.143,0.337
-0.457,-0.322
-1.62,-1.85
1.33,-1.71
-0.0339,-1.66
2.03,1.1
-1.63,-0.363
0.685,0.546
2.2,-0.665
-0.208,0.332
1.24,0.342
-1.4,-1.54
1.31,-0.566
-0.698,-1.26
-1.59,0.763
-0.347,-1.5
1.37,1.45
-0.717,0.455
-1.8,0.529
0.676,0.925
-1.69,-1.87
-0.813,-0.57
-0.843,-1.14
1.58,0.206
1.0,-0.0347
0.624,0.621
0.677,0.964
-0.489,-1.13
0.489,0.904
0.793,0.836
0.0692,-0.828
1.12,0.293
0.604,1.03
-1.76,-0.632
-0.119,-0.842
-0.298,-1.26
1.22,-1.46
-0.687,-1.29
-0.56,-1.12
0.822,0.192
0.271,-0.0382
1.08,-1.02
-0.21,1.35
-0.279,-0.0928
-1.44,0.0919
-0.328,0.232
0.811,-1.65
0.746,0.441
-1.22,0.0836
1.78,1.35
2.07,1.21
1.07,0.646
1.1,-0.374
1.39,-0.631
-0.249,0.0234
-0.946,-0.197
-0.369,-0.965
0.434,0.295
0.303,-0.94
-0.348,0.119
-0.729,1.5
0.764,0.381
-0.606,-0.129
-1.22,-0.119
0.883,0.598
-0.206,-1.15
-0.599,1.25
-0.826,-1.67
-0.0222,-0.202
-0.175,-0.909
0.896,0.36
1.21,-1.77
-0.576,-0.463
-0.52,1.35
1.02,-0.261
-1.06,1.03
-0.834,-1.19
0.941,-0.789
1.23,0.354
0.0561,-0.479
-0.844,0.371
-0.261,-1.27
-1.14,-1.27
-1.02,0.619
-0.975,0.725
-0.971,-0.906
0.859,-0.952
-0.386,1.5
2.2,1.14
0.37,0.312
-0.83,0.993
-1.57,0.942
0.862,-1.24
-0.103,-0.414
1.27,-0.159
1.93,-0.842
0.552,2.05
0.357,-1.07
-0.256,1.52
-0.872,-0.461
-1.52,0.246
0.724,-0.574
-1.62,-0.896
1.27,0.433
-1.23,-1.3
2.36,1.33
0.195,-0.296
-0.439,0.331
0.726,0.289
-1.73,-1.32
-0.851,0.405
-1.11,0.00172
0.396,1.81
0.379,1.74
-1.55,-1.47
0.883,-1.0
0.948,0.985
0.659,1.28
-0.957,0.848
1.2,0.318
-0.411,0.727
-0.334,1.63
1.47,1.39
-1.32,0.516
-0.984,-0.807
-1.2,-1.19
1.82,1.43
1.05,-0.23
-1.76,-1.17
-0.487,-0.797
-0.683,1.38
0.0909,-1.39
-1.44,-0.43
-0.634,-0.969
-0.0187,-1.55
0.534,1.86
1.29,0.644
-1.46,-0.909
1.38,0.698
0.659,-0.985
0.368,-0.856
-0.138,-0.951
0.594,1.8
0.812,-0.195
0.848,0.402
-1.6,0.632
-0.0583,-1.15
0.0114,-1.46
-1.53,-0.466
-0.21,0.11
-1.12,0.559
-1.14,0.693
0.102,-1.03
0.39,1.27
-0.111,-1.33
0.47,-0.765
-0.156,-1.16
0.624,1.1
0.0325,-1.46
0.514,1.52
-0.889,-0.884
-0.31,-1.27
-0.717,1.23
-0.222,2.47
-0.834,1.41
0.134,-1.18
1.35,1.1
-0.633,0.257
0.716,0.487
0.177,-1.07
-1.85,-0.35
-0.524,-1.09
1.07,-1.38
0.126,-1.08
1.58,-1.29
-0.795,1.17
-1.04,0.679
-0.236,1.44
-0.86,-1.27
0.303,-1.18
-0.19,-1.42
0.826,1.5
0.43,-0.654
0.953,-1.3
-0.0242,-1.28
0.535,0.504
-0.488,-1.31
1.0,0.285
0.916,-0.0255
-0.629,0.809
0.273,-1.45
-1.33,0.897
-0.484,0.615
0.981,0.532
-0.415,0.463
0.377,-0.643
0.44,0.9
2.22,1.18
-0.633,-0.698
0.309,-0.175
-1.7,-0.569
1.38,-1.74
0.132,2.0
0.432,0.749
0.423,-0.334
-0.591,-1.08
-0.421,-0.731
-0.302,-1.22
-0.972,0.473
0.947,-0.888
0.899,0.538
1.47,0.574
0.389,-0.804
0.22,2.08
-1.02,-0.224
0.0543,-0.967
0.171,-0.886
1.4,-1.13
1.04,0.816
0.351,-0.0402
0.0878,-1.08
-1.15,-0.659
-0.807,1.12
2.44,1.37
1.11,-0.0628
2.09,1.1
1.03,0.548
-0.826,0.682
-1.45,-0.0461
0.308,-1.06
-0.0814,2.18
-1.13,-0.0974
-1.34,0.595
1.16,-1.1
0.551,1.48
1.21,0.0512
-0.959,1.07
1.8,-0.811
0.76,-1.16
0.673,1.07
0.0727,-1.46
0.0317,-0.821
-0.783,-1.33
-0.315,-1.3
0.975,1.48
-0.317,1.77
1.26,-2.39
0.844,-0.402
-0.607,-1.6
0.917,0.231
0.84,1.42
1.03,-1.12
0.15,0.442
0.211,-1.28
-1.11,0.655
1.43,-0.816
1.04,-0.24
1.39,-0.498
-1.42,0.592
-0.0853,-1.12
-1.02,0.849
-0.833,-1.23
-0.733,-1.34
-0.0715,1.41
0.595,0.677
0.465,0.842
0.646,-0.932
-1.43,-0.546
-1.07,-1.11
0.386,-0.997
1.12,-1.22
0.431,0.266
0.603,0.145
-0.342,-1.31
0.427,1.77
0.378,0.987
-0.639,1.28
-1.9,-1.1
-1.51,-0.285
-0.956,1.11
1.27,-0.441
-1.74,0.254
0.814,0.817
-0.917,-1.08
-0.22,-1.12
0.226,-1.38
1.18,0.766
-0.173,1.59
-0.318,0.317
-0.000689,2.0
1.12,-0.659
-0.487,-1.13
-0.101,-0.122
-0.587,1.01
0.517,-0.931
1.33,0.335
-0.291,0.561
-0.861,-0.862
-0.753,-0.321
0.535,1.99
-1.08,0.72
-0.724,-1.48
1.45,0.211
-0.171,1.68
1.25,-0.35
0.952,0.427
-0.721,1.19
-0.957,0.039
1.25,0.794
-0.579,-0.748
-0.329,-0.858
0.515,2.21
-0.93,-0.895
0.00295,-0.125
-0.128,-1.14
-0.326,0.168
-1.04,1.27
-1.57,-0.401
-0.167,-0.633
-0.853,0.358
-0.975,-0.182
-1.78,0.819
-0.419,1.4
-0.843,-1.08
-1.01,-1.29
-0.00145,-0.7
-0.542,1.12
-0.238,0.126
-0.322,0.535
1.81,-0.218
1.01,1.53
1.2,-0.948
0.216,1.96
-1.02,-0.0308
0.198,-1.41
0.196,1.08
1.11,-0.476
0.627,-0.0629
-0.175,-0.946
-0.0373,-1.32
-0.153,-1.2
1.15,0.634
-1.49,0.738
0.388,0.484
-0.508,-0.694
0.472,0.0979
0.407,-0.94
-0.784,0.969
0.538,1.38
1.89,1.34
-1.53,0.501
-0.14,-0.694
-0.125,-1.48
1.7,1.21
-1.41,-0.357
0.364,-0.858
1.25,-1.62
-0.64,0.705
0.205,-0.471
1.46,-1.61
0.919,0.798
0.74,1.35
-1.64,-1.16
-1.07,-0.616
0.108,-1.21
-2.04,-0.978
1.35,-0.387
1.23,-0.115
0.395,-1.04
0.885,-0.372
-0.534,-1.4
-0.322,-0.356
-0.78,-1.52
-0.23,-1.02
-1.5,-0.829
1.08,0.925
0.276,-0.218
1.66,-0.402
-1.8,-1.25
1.07,0.573
1.17,-1.39
0.577,0.628
-1.53,-1.17
1.26,-0.328
-0.407,0.602
-1.13,-0.622
0.985,1.16
-1.46,0.657
0.486,0.991
-0.734,0.881
1.29,0.525
-1.02,0.675
0.791,1.69
0.792,0.988
-1.01,-0.0908
-1.29,-1.14
0.16,-0.616
-1.36,-0.848
-0.198,1.67
1.08,0.72
0.675,-1.53
1.72,-0.448
0.52,1.25
0.82,1.83
-2.77,0.0962
1.09,-0.538
-0.0272,1.86
-0.953,1.06
-1.38,-0.826
-1.82,-0.899
-0.651,-0.159
0.986,0.843
-0.00634,-1.0
-0.071,1.63
1.81,-0.0547
0.526,1.36
0.778,-0.694
0.121,1.63
-0.734,-1.09
-0.459,-1.11
-1.46,0.594
-1.24,0.788
-0.604,-1.2
0.552,0.961
-1.78,-1.58
1.71,-0.225
1.05,0.768
-0.93,0.758
-0.443,1.86
-0.497,1.07
-0.208,-0.646
1.39,0.0609
1.57,0.483
0.301,2.01
0.286,1.23
-0.206,-0.474
-1.98,0.345
-0.743,0.685
-1.25,-0.689
0.282,-1.43
-1.4,1.19
-0.337,0.559
1.26,-1.25
-0.568,-0.873
1.36,-0.117
-0.654,-1.02
0.316,-0.601
-0.851,-1.26
0.816,0.306
1.33,-0.0673
1.33,1.51
-0.927,-0.595
0.2,-0.609
-0.869,0.634
-1.6,-1.44
-0.0611,-1.4
0.169,1.86
0.564,-1.13
0.842,-1.41
0.45,-0.104
-1.38,-0.32
1.15,-1.56
0.399,-0.594
1.87,1.13
0.707,0.0524
-0.155,1.29
1.3,0.739
1.3,0.196
0.235,0.772
-1.79,-1.46
0.339,0.881
1.27,-0.519
-0.102,-1.31
0.0128,1.29
1.24,0.79
-0.271,1.59
-0.9,1.49
0.0273,-0.683
-0.84,-1.16
0.139,-0.803
2.69,1.12
1.14,-0.286
0.122,-0.041
-0.0255,-1.3
0.554,1.19
1.03,-0.0835
-1.19,1.23
0.833,-0.0565
-1.63,0.524
1.44,0.0946
-0.702,-0.811
-0.836,-0.507
-0.226,-1.09
-0.562,-1.12
0.445,-1.38
1.02,0.0541
1.71,0.569
-0.136,-1.41
1.57,1.43
1.05,0.472
0.466,0.322
0.748,-0.558
-0.516,-0.92
-1.59,-1.0
1.21,0.642
-0.579,-0.397
-1.5,0.0847
-1.54,0.685
0.233,-0.275
-0.427,-0.485
0.217,-1.21
0.56,-1.02
1.2,-1.65
1.07,0.399
0.33,-1.48
-0.278,-1.09
-0.974,1.05
-0.452,-1.22
-0.297,-0.467
-1.07,1.16
1.74,0.964
0.417,-1.54
-1.03,0.277
-1.69,0.614
-1.31,0.239
-0.621,1.11
0.469,1.91
-0.215,0.549
1.77,0.109
-0.859,1.26
0.342,-0.701
1.3,-0.346
0.479,-0.821
-0.227,-1.19
1.44,0.358
-1.27,0.184
-0.461,-1.07
1.57,-0.0908
0.675,0.667
-0.439,1.37
1.06,-0.0531
0.725,1.39
-0.204,-0.181
0.584,-0.212
-0.835,-1.04
-0.467,-1.51
-0.893,-1.27
-0.704,1.46
0.99,-0.0762
-1.34,-1.05
0.136,-1.49
-1.35,1.32
-1.69,0.706
-0.652,1.14
-1.08,0.89
0.105,0.103
0.975,-1.34
-0.403,-0.488
-1.51,-1.39
-0.673,0.313
-0.59,-1.04
-1.26,-0.912
-0.908,1.26
-0.209,-0.356
-0.276,1.05
-0.4,-1.15
0.194,-1.27
-0.125,0.521
0.41,1.01
-1.82,0.885
-0.777,-1.33
0.0399,-1.28
0.314,1.84
-0.226,-1.45
1.59,-0.378
1.07,-0.985
1.05,-1.11
0.171,1.59
0.983,0.203
0.522,1.36
1.47,-2.05
-0.752,-0.319
0.391,-0.0901
1.06,0.629
0.109,1.65
0.48,-1.1
-1.08,-0.612
-0.634,-1.15
-0.462,-0.187
-1.41,1.14
-0.468,-0.206
-0.481,1.09
-0.792,-0.132
-1.54,0.562
0.589,0.557
-1.42,0.83
0.745,0.681
1.51,1.52
0.762,0.125
1.02,-0.351
0.725,-0.99
-0.674,-0.62
0.926,0.972
-1.55,-0.744
1.38,0.131
1.31,-1.72
-0.651,0.369
-0.942,-1.15
-0.879,0.499
0.827,0.755
0.395,1.21
-2.08,-1.78
-0.316,0.177
-1.94,-1.03
-0.507,1.89
-0.391,1.1
-0.91,-0.607
0.637,1.25
-0.0247,-1.5
-0.302,-0.116
-1.47,0.52
-2.03,0.359
1.59,-0.111
0.431,1.64
0.77,1.4
0.88,-0.241
-0.074,1.97
0.456,0.278
-0.695,1.08
0.641,1.72
0.193,1.72
0.423,1.74
-1.56,0.514
1.15,0.243
1.53,-1.81
-1.57,-0.561
-0.184,-0.751
-1.62,0.593
-1.47,-0.212
-1.42,-0.36
-0.507,1.24
-0.397,0.563
-0.437,-0.984
2.37,1.14
-0.554,-0.38
1.29,0.152
-0.497,-1.29
0.37,-0.0513
-0.596,-1.33
-1.25,0.104
-0.0911,-0.0844
-0.207,-1.37
-1.45,-1.29
1.73,1.68
-0.27,-1.28
0.784,1.39
0.47,1.21
-0.553,-0.687
-0.823,0.729
0.409,0.212
0.778,1.44
-0.954,0.848
0.779,-0.815
1.42,-0.656
0.995,-1.63
0.14,1.25
-0.337,1.66
1.26,0.799
0.932,1.43
0.576,1.7
1.26,-0.912
0.304,1.61
-0.539,0.292
1.28,-0.588
-0.486,-1.53
0.68,0.702
1.93,0.165
-0.609,-0.917
-0.116,1.26
-0.793,0.905
-0.621,1.52
0.272,-1.6
-1.1,0.135
-0.761,-1.44
1.22,1.04
-0.104,-1.15
0.72,-0.316
-0.167,1.07
0.415,1.8
-2.05,-1.93
-0.0367,-0.144
0.842,-0.372
-0.25,-1.23
-0.141,-0.797
0.856,0.669
0.774,-1.22
-0.0819,1.64
-0.233,0.593
1.71,0.0217
1.18,-1.19
-0.253,-0.406
2.71,1.35
-0.0906,2.01
0.617,1.34
-1.41,1.09
0.913,-0.374
-1.33,-0.581
0.0963,-1.38
1.4,0.746
-1.98,-0.88
1.11,0.375
-1.06,0.181
0.648,1.41
-0.314,0.0194
-0.394,1.6
-0.973,0.495
-0.659,-1.27
1.87,-0.239
1.46,-1.06
1.03,-0.382
1.2,-1.56
0.933,-1.24
0.0125,-0.665
0.719,0.0781
0.202,-1.17
2.43,0.869
-0.166,-0.986
-0.563,1.29
-1.13,-1.08
0.13,1.38
-0.741,0.979
-0.149,0.816
0.0311,-0.978
-1.65,-0.0692
-1.59,0.138
-0.404,0.178
-1.4,-0.183
0.3,-1.18
-1.02,0.521
-0.243,-1.24
0.1,-1.48
0.803,0.349
-1.11,-0.351
1.08,0.148
0.722,0.153
0.598,0.484
-0.746,-0.93
-1.87,-0.78
2.17,0.926
-0.93,-0.502
-1.97,-0.271
0.0438,0.536
-0.753,-0.0615
0.375,1.24
-0.381,-0.959
0.812,-0.751
-0.507,0.69
0.0526,1.42
-0.375,1.36
0.378,-0.0609
1.05,-1.05
0.159,1.51
-1.1,0.641
-2.13,-0.347
-1.39,-0.322
